model,dependent,variable,coef,std_err,p_value,nobs,firms,years,r2_within,engine
M3b_RD_staff,ln_rd_staff,manufacturing_post2021,-0.18953562565417156,0.03965013929439737,1.752646305863692e-06,177645,5629,8,-0.023488943400620466,PanelOLS
M3b_RD_staff,ln_rd_staff,ln_assets,0.6507141081905881,0.027907527969179658,0.0,177645,5629,8,-0.023488943400620466,PanelOLS
M3b_RD_staff,ln_rd_staff,roa,1.0059317754824455,0.09492502428037922,0.0,177645,5629,8,-0.023488943400620466,PanelOLS
M3b_RD_staff,ln_rd_staff,firm_age,-0.08911778281051363,0.03467429697515121,0.010166588636944418,177645,5629,8,-0.023488943400620466,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,manufacturing_post2021,-0.05085152114779466,0.022802072726132046,0.025740288844233516,177645,5629,8,0.0019977560226291935,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_assets,0.047950297415412506,0.01598278670291761,0.0026991082788707654,177645,5629,8,0.0019977560226291935,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,roa,0.045083681822152305,0.06199575515974286,0.46710079360026846,177645,5629,8,0.0019977560226291935,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,firm_age,0.01017806405561711,0.03773676901907702,0.7873820574701971,177645,5629,8,0.0019977560226291935,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_rd_subsidy,-0.002000940682917669,0.0009598663198248798,0.03710677859089473,177645,5629,8,0.0019977560226291935,PanelOLS
M3a_RD_intensity,rd_intensity,manufacturing_post2021,-0.356260303837141,0.2557291586984392,0.1635873775765233,125765,5210,6,0.075204750518308,PanelOLS
M3a_RD_intensity,rd_intensity,ln_assets,-0.5764458663941633,0.24448505420991662,0.018385384095467305,125765,5210,6,0.075204750518308,PanelOLS
M3a_RD_intensity,rd_intensity,roa,-87.32397665140495,2.4711123153253087,0.0,125765,5210,6,0.075204750518308,PanelOLS
M3a_RD_intensity,rd_intensity,firm_age,-0.42119313070363057,0.22106894833446547,0.05674906699199389,125765,5210,6,0.075204750518308,PanelOLS
M3a_RD_intensity,rd_intensity,rd_staff_ratio,0.227416732159479,0.01957753377565424,0.0,125765,5210,6,0.075204750518308,PanelOLS
M3b_RD_staff,ln_rd_staff,manufacturing_post2021,-0.12360362623646035,0.035058760651158226,0.0004226423848778804,141790,5606,6,0.0236737237555249,PanelOLS
M3b_RD_staff,ln_rd_staff,ln_assets,0.5868869682843102,0.02520777392679452,0.0,141790,5606,6,0.0236737237555249,PanelOLS
M3b_RD_staff,ln_rd_staff,roa,0.5924590575916179,0.07774304300740072,2.531308496145357e-14,141790,5606,6,0.0236737237555249,PanelOLS
M3b_RD_staff,ln_rd_staff,firm_age,-0.06183236404204857,0.03501588696737069,0.07742536646533549,141790,5606,6,0.0236737237555249,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,manufacturing_post2021,-0.058325207232536584,0.02359223886979776,0.013428894064966057,141790,5606,6,-0.007170954637160554,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_assets,0.09173916667979179,0.01932485243439496,2.0644916614021014e-06,141790,5606,6,-0.007170954637160554,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,roa,0.009558164613489274,0.06415491996016509,0.8815651502479551,141790,5606,6,-0.007170954637160554,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,firm_age,-0.034415503995612585,0.039227771319985755,0.38031169141188115,141790,5606,6,-0.007170954637160554,PanelOLS
M3c_rd_subsidy_channel,ln_invention_apply,ln_rd_subsidy,-0.002216430126290864,0.0011098526599900176,0.04582184864737515,141790,5606,6,-0.007170954637160554,PanelOLS
