stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover
601702,华峰铝业,2024.0,C32,有色金属冶炼和压延加工业,0,上海市,4.89,-32692491.11,130769964.44,104.0,4948160.53,1.0,22.83,0.147441,0.330178,4.0,0,1,1,1,0,0,53759.5,10.892275674558542,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32
601800,中国交建,2024.0,E48,土木工程建筑业,0,北京市,3.42,-1400885301.0,5603541204.0,37175.0,,1.0,28.25,0.016331,0.748253,12.0,0,1,1,1,0,0,49670.2,10.813160434668687,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26
601928,凤凰传媒,2024.0,R86,新闻和出版业,0,江苏省,0.3832,-1096147.79,4384591.16,37.0,,1.0,24.15,0.051918,0.357461,13.0,0,1,1,1,0,0,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
601956,东贝集团,2024.0,C34,通用设备制造业,1,湖北省,4.74,-11941864.37,47767457.48,800.0,4658010.25,1.0,22.68,0.017663,0.642075,4.0,0,1,1,1,1,1,59644.3,10.996153865541888,9976.31,,,84.28,65626.0,32074.0,217962.0,128796.0,5462.45
601996,丰林集团,2024.0,C20,木材加工和木、竹、藤、棕、草制品业,0,广西壮族自治区,1.26,-3245811.99,12983247.96,47.0,,1.0,22.05,-0.031998,0.303271,13.0,0,1,1,1,0,0,28694.1,10.264446805701402,6469.58,,,79.17,14341.0,6182.0,52954.0,29492.0,182.89
603015,弘讯科技,2024.0,C40,仪器仪表制造业,1,,7.72,-8632169.03,34528676.12,200.0,,1.0,21.49,0.028246,0.362256,9.0,0,1,1,1,1,1,,,,,,,,,,,
603016,新宏泰,2024.0,C38,电气机械和器材制造业,1,,4.34,-3999020.13,15996080.52,227.0,303600.0,1.0,20.8,0.068201,0.183877,8.0,0,1,1,1,1,1,,,,,,,,,,,
603019,中科曙光,2024.0,C39,计算机、通信和其他电子设备制造业,1,天津市,9.51,-83721226.8,334884907.2,1392.0,,1.0,24.32,0.054439,0.417578,10.0,0,1,1,1,1,1,17931.3,9.79430306815381,3627.18,,,83.24,27037.0,14985.0,93371.0,58022.0,2120.25
603028,赛福天,2024.0,C33,金属制品业,0,,3.53,-6270044.97,25080179.88,277.0,2191339.65,1.0,21.62,-0.175131,0.7840141999999997,8.0,0,1,1,1,0,0,,,,,,,,,,,
603037,凯众股份,2024.0,C36,汽车制造业,1,上海市,6.82,-7245650.66,28982602.64,159.0,6409000.0,1.0,20.97,0.069217,0.244063,7.0,0,1,1,1,1,1,53759.5,10.892275674558542,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32
603040,新坐标,2024.0,C36,汽车制造业,1,,5.51,-5830143.16,23320572.64,116.0,2356152.82,1.0,21.21,0.135397,0.138762,7.0,1,1,1,1,1,1,,,,,,,,,,,
603043,广州酒家,2024.0,C14,食品制造业,1,广东省,1.6,-6811740.6,27246962.4,259.0,687045.62,1.0,22.59,0.079982,0.363538,7.0,0,1,1,1,1,1,141488.9,11.859976547758759,17956.06,,,93.54,259373.0,168813.0,1004280.0,692635.0,2027.67
603045,福达合金,2024.0,C38,电气机械和器材制造业,1,,3.37,-17523858.52,70095434.08,227.0,,1.0,21.64,0.018231,0.6121,6.0,1,1,1,1,1,1,,,,,,,,,,,
603048,浙江黎明,2024.0,C36,汽车制造业,1,浙江省,5.7,-6122302.2,24489208.8,92.0,,1.0,21.19,0.032551,0.196819,3.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603051,鹿山新材,2024.0,C29,橡胶和塑料制品业,0,,3.69,-9444043.78,37776175.12,174.0,5284427.66,1.0,21.65,0.006708,0.382156,2.0,1,1,1,1,0,0,,,,,,,,,,,
603059,倍加洁,2024.0,C41,其他制造业,1,,3.48,-2904849.33,11619397.32,300.0,2946557.32,1.0,21.49,-0.036565,0.503589,6.0,1,1,1,1,1,1,,,,,,,,,,,
603066,音飞储存,2024.0,G59,装卸搬运和仓储业,0,,4.97,-11329209.14,45316836.56,257.0,,1.0,21.84,0.01648,0.543568,9.0,0,1,1,1,0,0,,,,,,,,,,,
603071,物产环能,2024.0,F51,批发业,0,浙江省,0.3832,-12161215.55,48644862.2,266.0,,1.0,23.18,0.075269,0.439601,3.0,0,1,1,1,0,0,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603078,江化微,2024.0,C26,化学原料和化学制品制造业,1,,5.34,-5416127.14,21664508.56,95.0,,1.0,21.69,0.031018,0.279795,7.0,1,1,1,1,1,1,,,,,,,,,,,
603081,大丰实业,2024.0,C35,专用设备制造业,1,浙江省,5.65,-14537246.35,58148985.4,1000.0,2811863.36,1.0,22.8,0.007818,0.633011,7.0,1,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603097,江苏华辰,2024.0,C38,电气机械和器材制造业,1,,3.71,-9188292.69,36753170.76,158.0,,1.0,21.59,0.038376,0.564527,2.0,1,1,1,1,1,1,,,,,,,,,,,
603100,川仪股份,2024.0,C40,仪器仪表制造业,1,重庆市,7.05,-59467925.1,237871700.4,1083.0,,1.0,22.85,0.092781,0.480365,10.0,0,1,1,1,1,1,32046.7,10.374949492929083,5621.21,,,81.54,32663.0,14282.0,96787.0,54753.0,943.82
603105,芯能科技,2024.0,D44,电力、热力生产和供应业,0,,4.75,-998419.9,3993679.6,163.0,1802607.54,1.0,22.18,0.045049,0.490401,6.0,0,1,1,1,0,0,,,,,,,,,,,
603106,恒银科技,2024.0,C39,计算机、通信和其他电子设备制造业,1,,11.09,-6244991.48,24979965.92,778.0,,1.0,21.28,0.023023,0.250751,7.0,1,1,1,1,1,1,,,,,,,,,,,
603109,神驰机电,2024.0,C38,电气机械和器材制造业,1,重庆市,3.44,-5085124.34,20340497.36,372.0,1344227.97,1.0,21.98,0.055033,0.457408,5.0,1,1,1,1,1,1,32046.7,10.374949492929083,5621.21,,,81.54,32663.0,14282.0,96787.0,54753.0,943.82
603111,康尼机电,2024.0,C37,铁路、船舶、航空航天和其他运输设备制造业,1,,8.68,-43292528.72,173170114.88,1308.0,,1.0,22.66,0.052502,0.412824,10.0,0,1,1,1,1,1,,,,,,,,,,,
603115,海星股份,2024.0,C39,计算机、通信和其他电子设备制造业,1,江苏省,6.82,-8568092.54,34272370.16,11.0,,1.0,21.69,0.061406,0.222745,5.0,0,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603151,邦基科技,2024.0,C13,农副食品加工业,0,山东省,1.63,-2028860.47,8115441.88,68.0,2930687.2,1.0,21.31,0.028631,0.288139,2.0,1,1,1,1,0,0,98406.9,11.496866202533136,13077.19,,,90.33,110207.0,63822.0,442533.0,281580.0,4866.92
603155,新亚强,2024.0,C26,化学原料和化学制品制造业,1,,4.69,-3749674.49,14998697.96,73.0,,1.0,21.66,0.044833,0.098828,4.0,0,1,1,1,1,1,,,,,,,,,,,
603158,腾龙股份,2024.0,C36,汽车制造业,1,,4.86,-23062654.66,92250618.64,300.0,1053483.0,1.0,22.28,0.059596,0.476887,9.0,0,1,1,1,1,1,,,,,,,,,,,
603165,荣晟环保,2024.0,C22,造纸和纸制品业,0,浙江省,5.44,-12767818.0,51071272.0,169.0,,1.0,22.27,0.060849,0.505154,7.0,0,1,1,1,0,0,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603169,兰石重装,2024.0,C35,专用设备制造业,1,,5.03,-14948826.66,59795306.64,409.0,23274106.61,1.0,23.24,0.013467,0.714683,10.0,0,1,1,1,1,1,,,,,,,,,,,
603176,汇通集团,2024.0,E48,土木工程建筑业,0,,0.57,-4822131.64,19288526.56,50.0,,1.0,22.49,0.011687,0.7840141999999997,3.0,0,1,1,1,0,0,,,,,,,,,,,
603177,德创环保,2024.0,N77,生态保护和环境治理业,0,,4.99,-7449070.9,29796283.6,220.0,,1.0,21.33,0.010492,0.780036,7.0,0,1,1,1,0,0,,,,,,,,,,,
603179,新泉股份,2024.0,C36,汽车制造业,1,江苏省,4.14,-83037863.24,332151452.96,286.0,3257337.46,1.0,23.49,0.061195,0.64472,7.0,1,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603185,弘元绿能,2024.0,C38,电气机械和器材制造业,1,,4.65,-44461920.38,177847681.52,594.0,8650000.0,1.0,24.1,-0.092287,0.593326,6.0,0,1,1,1,1,1,,,,,,,,,,,
603186,华正新材,2024.0,C39,计算机、通信和其他电子设备制造业,1,浙江省,4.78,-31161603.52,124646414.08,302.0,,1.0,22.53,-0.01592,0.755075,7.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603191,望变电气,2024.0,C38,电气机械和器材制造业,1,重庆市,4.4,-5211412.2,20845648.8,342.0,,1.0,22.6,0.011538,0.609176,2.0,1,1,1,1,1,1,32046.7,10.374949492929083,5621.21,,,81.54,32663.0,14282.0,96787.0,54753.0,943.82
603195,公牛集团,2024.0,C38,电气机械和器材制造业,1,,4.43,-98748319.25,394993277.0,3029.0,,1.0,23.74,0.2007718799999991,0.225385,4.0,1,1,1,1,1,1,,,,,,,,,,,
603197,保隆科技,2024.0,C36,汽车制造业,1,,8.12,-51814386.54,207257546.16,761.0,,1.0,23.1,0.030917,0.672328,7.0,1,1,1,1,1,1,,,,,,,,,,,
603200,上海洗霸,2024.0,N77,生态保护和环境治理业,0,,8.87,-6264910.62,25059642.48,131.0,299400.0,1.0,21.18,0.023249,0.350082,7.0,0,1,1,1,0,0,,,,,,,,,,,
603211,晋拓股份,2024.0,C36,汽车制造业,1,,4.67,-5809792.81,23239171.24,174.0,,1.0,21.37,0.025313,0.372701,2.0,0,1,1,1,1,1,,,,,,,,,,,
603213,镇洋发展,2024.0,C26,化学原料和化学制品制造业,1,浙江省,2.1,-9651730.32,38606921.28,136.0,,1.0,21.91,0.058429,0.409454,3.0,1,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603215,比依股份,2024.0,C38,电气机械和器材制造业,1,,3.37,-10417981.25,41671925.0,353.0,,1.0,21.73,0.048686,0.566767,2.0,0,1,1,1,1,1,,,,,,,,,,,
603218,日月股份,2024.0,C34,通用设备制造业,1,,4.84,-32696472.12,130785888.48,174.0,,1.0,23.34,0.045021,0.253033,8.0,1,1,1,1,1,1,,,,,,,,,,,
603219,富佳股份,2024.0,C38,电气机械和器材制造业,1,浙江省,3.91,-15133897.57,60535590.28,435.0,,1.0,21.79,0.060527,0.443656,3.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603235,天新药业,2024.0,C14,食品制造业,1,,7.04,-6704643.89,26818575.56,36.0,,1.0,22.45,0.116222,0.176219,2.0,0,1,1,1,1,1,,,,,,,,,,,
603239,浙江仙通,2024.0,C36,汽车制造业,1,浙江省,4.06,-7108359.78,28433439.12,26.0,,1.0,21.14,0.11296,0.237541,8.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603267,鸿远电子,2024.0,C39,计算机、通信和其他电子设备制造业,1,北京市,7.57,-17015565.32,68062261.28,269.0,,1.0,22.35,0.030128,0.170135,5.0,0,1,1,1,1,1,49670.2,10.813160434668687,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26
603269,海鸥股份,2024.0,C34,通用设备制造业,1,,2.99,-6861737.51,27446950.04,292.0,614000.0,1.0,21.95,0.029949,0.68487,7.0,0,1,1,1,1,1,,,,,,,,,,,
603279,景津装备,2024.0,C34,通用设备制造业,1,,2.48,-24964757.01,99859028.04,885.0,2290687.91,1.0,22.88,0.097807,0.485261,5.0,1,1,1,1,1,1,,,,,,,,,,,
603286,日盈电子,2024.0,C36,汽车制造业,1,江苏省,4.08,-4742920.85,18971683.4,219.0,,1.0,21.33,0.00933,0.513847,7.0,0,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603300,海南华铁,2024.0,L71,租赁业,0,浙江省,1.73,-8153124.88,32612499.52,257.0,64500.0,1.0,23.87,0.026955,0.729452,9.0,0,1,1,1,0,0,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603301,振德医疗,2024.0,C27,医药制造业,1,,3.36,-18797081.3,75188325.2,105.0,,1.0,22.75,0.052424,0.221788,6.0,1,1,1,1,1,1,,,,,,,,,,,
603303,得邦照明,2024.0,C38,电气机械和器材制造业,1,浙江省,3.87,-23150816.21,92603264.84,773.0,,1.0,22.51,0.057904,0.390441,7.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603308,应流股份,2024.0,C34,通用设备制造业,1,,14.1,-37465329.09,149861316.36,600.0,,1.0,23.17,0.021948,0.561337,10.0,1,1,1,1,1,1,,,,,,,,,,,
603309,维力医疗,2024.0,C35,专用设备制造业,1,,7.36,-11747974.45,46991897.8,324.0,,1.0,21.77,0.080428,0.330064,9.0,0,1,1,1,1,1,,,,,,,,,,,
603311,金海高科,2024.0,C35,专用设备制造业,1,,2.49,-4465437.29,17861749.16,128.0,1229903.76,1.0,21.24,0.038623,0.223495,9.0,1,1,1,1,1,1,,,,,,,,,,,
603321,梅轮电梯,2024.0,C34,通用设备制造业,1,,4.15,-4703713.2,18814852.8,300.0,,1.0,21.44,0.065662,0.383911,7.0,0,1,1,1,1,1,,,,,,,,,,,
603326,我乐家居,2024.0,C21,家具制造业,1,江苏省,3.68,-6550733.2,26202932.8,324.0,23609367.96,1.0,21.64,0.048554,0.514036,7.0,0,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603332,苏州龙杰,2024.0,C28,化学纤维制造业,1,江苏省,3.17,-6811475.66,27245902.64,70.0,,1.0,21.15,0.037734,0.17329,5.0,0,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603337,杰克科技,2024.0,C35,专用设备制造业,1,,8.01,-65583923.52,262335694.08,2705.0,,1.0,22.78,0.105318,0.396092,7.0,1,1,1,1,1,1,,,,,,,,,,,
603357,设计总院,2024.0,M74,专业技术服务业,0,安徽省,5.45,-21150454.03,84601816.12,830.0,,1.0,22.67,0.07438,0.452356,7.0,0,1,1,1,0,0,50646.7,10.832629354543421,8999.54,,,85.38,65961.0,32821.0,262102.0,148388.0,3933.22
603358,华达科技,2024.0,C36,汽车制造业,1,,4.03,-16601352.09,66405408.36,79.0,1677171.29,1.0,22.64,0.040033,0.452001,7.0,0,1,1,1,1,1,,,,,,,,,,,
603365,水星家纺,2024.0,C17,纺织业,0,,1.96,-8619675.06,34478700.24,159.0,1468043.28,1.0,22.06,0.096394,0.217125,7.0,1,1,1,1,0,0,,,,,,,,,,,
603369,今世缘,2024.0,C15,酒、饮料和精制茶制造业,1,,0.42,-9922399.77,39689599.08,217.0,,1.0,23.91,0.140861,0.361997,10.0,1,1,1,1,1,1,,,,,,,,,,,
603379,三美股份,2024.0,C26,化学原料和化学制品制造业,1,,2.0,-19915591.67,79662366.68,123.0,,1.0,22.69,0.108518,0.080725,5.0,1,1,1,1,1,1,,,,,,,,,,,
603386,骏亚科技,2024.0,C39,计算机、通信和其他电子设备制造业,1,,4.77,-16804475.54,67217902.16,398.0,,1.0,21.93,-0.046116,0.599473,7.0,1,1,1,1,1,1,,,,,,,,,,,
603387,基蛋生物,2024.0,C27,医药制造业,1,,17.77,-26047882.28,104191529.12,517.0,584463.72,1.0,22.03,0.062006,0.26607,7.0,1,1,1,1,1,1,,,,,,,,,,,
603392,万泰生物,2024.0,C27,医药制造业,1,北京市,44.02,-105900723.38,423602893.52,301.0,,1.0,23.41,0.007427,0.152589,4.0,0,1,1,1,1,1,49670.2,10.813160434668687,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26
603396,金辰股份,2024.0,C35,专用设备制造业,1,,7.62,-9947421.63,39789686.52,556.0,,1.0,22.45,0.015057,0.537336,7.0,0,1,1,1,1,1,,,,,,,,,,,
603408,建霖家居,2024.0,C29,橡胶和塑料制品业,0,,5.26,-32440739.05,129762956.2,2043.0,,1.0,22.32,0.097574,0.333792,4.0,1,1,1,1,0,0,,,,,,,,,,,
603488,展鹏科技,2024.0,C34,通用设备制造业,1,,4.22,-2785545.84,11142183.36,71.0,,1.0,21.2,0.023168,0.308648,7.0,0,1,1,1,1,1,,,,,,,,,,,
603501,豪威集团,2024.0,C39,计算机、通信和其他电子设备制造业,1,上海市,12.61,-126946045.32,507784181.28,4865.0,,1.0,24.39,0.084289,0.378862,7.0,0,1,1,1,1,1,53759.5,10.892275674558542,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32
603505,金石资源,2024.0,B10,非金属矿采选业,0,,2.29,-10337508.79,41350035.16,184.0,,1.0,22.62,0.038264,0.676763,7.0,0,1,1,1,0,0,,,,,,,,,,,
603529,爱玛科技,2024.0,C37,铁路、船舶、航空航天和其他运输设备制造业,1,,3.05,-76595058.12,306380232.48,2000.0,,1.0,23.87,0.086306,0.608047,3.0,1,1,1,1,1,1,,,,,,,,,,,
603551,奥普科技,2024.0,C38,电气机械和器材制造业,1,,4.96,-12972174.17,51888696.68,975.0,,1.0,21.54,0.131951,0.345682,4.0,0,1,1,1,1,1,,,,,,,,,,,
603556,海兴电力,2024.0,C40,仪器仪表制造业,1,浙江省,6.59,-36451939.43,145807757.72,342.0,7403287.81,1.0,22.97,0.105758,0.24682,8.0,0,1,1,1,1,1,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603567,珍宝岛,2024.0,C27,医药制造业,1,,2.6,-8320217.03,33280868.12,174.0,9729158.86,1.0,23.27,0.034328,0.347809,9.0,0,1,1,1,1,1,,,,,,,,,,,
603577,汇金通,2024.0,C33,金属制品业,0,山东省,4.04,-10092359.0,40369436.0,243.0,,1.0,22.49,0.027578,0.666629,8.0,0,1,1,1,0,0,98406.9,11.496866202533136,13077.19,,,90.33,110207.0,63822.0,442533.0,281580.0,4866.92
603583,捷昌驱动,2024.0,C38,电气机械和器材制造业,1,,6.36,-25013795.28,100055181.12,941.0,,1.0,22.59,0.04332,0.334186,6.0,0,1,1,1,1,1,,,,,,,,,,,
603596,伯特利,2024.0,C36,汽车制造业,1,安徽省,5.79,-78481159.66,313924638.64,416.0,,1.0,23.27,0.095573,0.4572,6.0,1,1,1,1,1,1,50646.7,10.832629354543421,8999.54,,,85.38,65961.0,32821.0,262102.0,148388.0,3933.22
603600,永艺股份,2024.0,C21,家具制造业,1,,3.41,-23151522.96,92606091.84,1038.0,,1.0,22.18,0.070132,0.477333,9.0,1,1,1,1,1,1,,,,,,,,,,,
603601,再升科技,2024.0,C30,非金属矿物制品业,0,,6.17,-12435244.62,49740978.48,200.0,391395.41,1.0,21.86,0.033757,0.283283,9.0,0,1,1,1,0,0,,,,,,,,,,,
603605,珀莱雅,2024.0,C26,化学原料和化学制品制造业,1,,1.95,-28076122.18,112304488.72,229.0,,1.0,22.74,0.2007718799999991,0.271432,7.0,0,1,1,1,1,1,,,,,,,,,,,
603617,君禾股份,2024.0,C34,通用设备制造业,1,,2.44,-3096921.26,12387685.04,228.0,,1.0,21.6,0.033124,0.373981,7.0,0,1,1,1,1,1,,,,,,,,,,,
603619,中曼石油,2024.0,B07,石油和天然气开采业,0,上海市,3.18,-13055353.25,52221413.0,249.0,,1.0,23.2,0.061946,0.643217,7.0,0,1,1,1,0,0,53759.5,10.892275674558542,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32
603633,徕木股份,2024.0,C39,计算机、通信和其他电子设备制造业,1,,5.79,-14675265.69,58701062.76,156.0,,1.0,22.02,0.020048,0.47134,8.0,1,1,1,1,1,1,,,,,,,,,,,
603659,璞泰来,2024.0,C39,计算机、通信和其他电子设备制造业,1,上海市,5.53,-118849904.7,475399618.8,1207.0,,1.0,24.46,0.032877,0.535897,7.0,0,1,1,1,1,1,53759.5,10.892275674558542,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32
603661,恒林股份,2024.0,C21,家具制造业,1,,2.05,-27801028.2,111204112.8,1630.0,,1.0,23.11,0.024517,0.654455,7.0,1,1,1,1,1,1,,,,,,,,,,,
603665,康隆达,2024.0,C17,纺织业,0,浙江省,3.1,-7672412.63,30689650.52,40.0,,1.0,21.83,-0.175401,0.753397,7.0,1,1,1,1,0,0,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603668,天马科技,2024.0,C13,农副食品加工业,0,,1.95,-7473297.82,29893191.28,121.0,,1.0,22.92,0.005352,0.686257,7.0,1,1,1,1,0,0,,,,,,,,,,,
603678,火炬电子,2024.0,C39,计算机、通信和其他电子设备制造业,1,福建省,4.0,-15941772.02,63767088.08,678.0,,1.0,22.77,0.022737,0.258231,9.0,1,1,1,1,1,1,57476.6,10.959133187434425,6080.93,,,86.0,37756.0,22245.0,176687.0,122246.0,375.76
603687,大胜达,2024.0,C22,造纸和纸制品业,0,,3.89,-17460016.55,69840066.2,143.0,,1.0,22.22,0.029327,0.206782,5.0,0,1,1,1,0,0,,,,,,,,,,,
603712,七一二,2024.0,C39,计算机、通信和其他电子设备制造业,1,,29.27,-99101858.12,396407432.48,493.0,,1.0,22.92,-0.024936,0.501032,6.0,0,1,1,1,1,1,,,,,,,,,,,
603727,博迈科,2024.0,B11,开采专业及辅助性活动,0,天津市,4.5,-13799791.39,55199165.56,274.0,1111000.0,1.0,22.42,0.018511,0.406596,8.0,1,1,1,1,0,0,17931.3,9.79430306815381,3627.18,,,83.24,27037.0,14985.0,93371.0,58022.0,2120.25
603728,鸣志电器,2024.0,C38,电气机械和器材制造业,1,,10.0,-27520769.34,110083077.36,496.0,,1.0,22.13,0.019472,0.283575,7.0,1,1,1,1,1,1,,,,,,,,,,,
603737,三棵树,2024.0,C26,化学原料和化学制品制造业,1,,2.36,-33764852.17,135059408.68,781.0,,1.0,23.36,0.022393,0.7840141999999997,8.0,1,1,1,1,1,1,,,,,,,,,,,
603738,泰晶科技,2024.0,C39,计算机、通信和其他电子设备制造业,1,,5.93,-7302580.44,29210321.76,162.0,,1.0,21.49,0.040466,0.177584,8.0,0,1,1,1,1,1,,,,,,,,,,,
603739,蔚蓝生物,2024.0,C14,食品制造业,1,,8.95,-13836635.47,55346541.88,39.0,2935376.4,1.0,21.82,0.03092,0.372688,5.0,1,1,1,1,1,1,,,,,,,,,,,
603757,大元泵业,2024.0,C34,通用设备制造业,1,,5.48,-12660379.58,50641518.32,542.0,,1.0,21.76,0.088365,0.416817,7.0,0,1,1,1,1,1,,,,,,,,,,,
603776,永安行,2024.0,I65,软件和信息技术服务业,0,,7.71,-4975722.47,19902889.88,377.0,4000000.0,1.0,22.21,-0.014951,0.28255,7.0,1,1,1,1,0,0,,,,,,,,,,,
603790,雅运股份,2024.0,C26,化学原料和化学制品制造业,1,,5.14,-5882535.26,23530141.04,200.0,,1.0,21.24,0.033051,0.241604,6.0,1,1,1,1,1,1,,,,,,,,,,,
603800,洪田股份,2024.0,C35,专用设备制造业,1,,4.08,-6506319.08,26025276.32,79.0,,1.0,21.8,0.048629,0.667779,9.0,0,1,1,1,1,1,,,,,,,,,,,
603816,顾家家居,2024.0,C21,家具制造业,1,,1.52,-33554161.9,134216647.6,3362.0,,1.0,23.59,0.08275,0.423342,8.0,0,1,1,1,1,1,,,,,,,,,,,
603856,东宏股份,2024.0,C29,橡胶和塑料制品业,0,,3.47,-12629185.54,50516742.16,199.0,8408350.18,1.0,22.03,0.045761,0.364097,7.0,0,1,1,1,0,0,,,,,,,,,,,
603858,步长制药,2024.0,C27,医药制造业,1,,6.51,-19671797.48,78687189.92,468.0,17097138.51,1.0,23.68,-0.03634,0.492559,8.0,0,1,1,1,1,1,,,,,,,,,,,
603860,中公高科,2024.0,M74,专业技术服务业,0,北京市,6.62,-1837666.32,7350665.28,75.0,,1.0,20.67,0.04685,0.146249,7.0,0,1,1,1,0,0,49670.2,10.813160434668687,8396.49,,,89.07,210052.0,119635.0,321445.0,199702.0,9153.26
603861,白云电器,2024.0,C38,电气机械和器材制造业,1,,3.42,-25916726.11,103666904.44,319.0,,1.0,23.03,0.018969,0.630712,8.0,0,1,1,1,1,1,,,,,,,,,,,
603871,嘉友国际,2024.0,G58,多式联运和运输代理业,0,,0.3832,-4140292.25,16561169.0,9.0,,1.0,22.76,0.167597,0.249103,6.0,0,1,1,1,0,0,,,,,,,,,,,
603876,鼎胜新材,2024.0,C32,有色金属冶炼和压延加工业,0,,4.45,-9093228.73,36372914.92,278.0,,1.0,23.9,0.012636,0.720575,6.0,1,1,1,1,0,0,,,,,,,,,,,
603878,武进不锈,2024.0,C31,黑色金属冶炼和压延加工业,0,,1.93,-7649440.1,30597760.4,93.0,7332649.25,1.0,22.12,0.031069,0.357092,8.0,0,1,1,1,0,0,,,,,,,,,,,
603889,新澳股份,2024.0,C17,纺织业,0,浙江省,2.29,-14648174.45,58592697.8,144.0,,1.0,22.46,0.079475,0.375816,10.0,0,1,1,1,0,0,90007.0,11.407642724065646,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22
603906,龙蟠科技,2024.0,C26,化学原料和化学制品制造业,1,,6.31,-62528880.15,250115520.6,412.0,8090492.87,1.0,23.48,-0.050541,0.751187,7.0,1,1,1,1,1,1,,,,,,,,,,,
603915,国茂股份,2024.0,C34,通用设备制造业,1,,4.54,-16861691.19,67446764.76,352.0,2688772.0,1.0,22.4,0.055567,0.304624,5.0,0,1,1,1,1,1,,,,,,,,,,,
603916,苏博特,2024.0,C26,化学原料和化学制品制造业,1,江苏省,5.16,-22095412.96,88381651.84,1038.0,,1.0,22.79,0.02205,0.389764,7.0,0,1,1,1,1,1,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603919,金徽酒,2024.0,C15,酒、饮料和精制茶制造业,1,甘肃省,1.8,-8151998.86,32607995.44,133.0,390000.0,1.0,22.25,0.082629,0.280455,8.0,1,1,1,1,1,1,13020.5,9.474280317482963,4784.67,,,77.94,9215.0,3936.0,38232.0,21596.0,562.85
603929,亚翔集成,2024.0,E49,建筑安装业,0,江苏省,3.14,-6480828.43,25923313.72,92.0,,1.0,22.12,0.157017,0.542047,8.0,0,1,1,1,0,0,136696.9,11.825521345059148,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14
603933,睿能科技,2024.0,C39,计算机、通信和其他电子设备制造业,1,,6.36,-18219579.41,72878317.64,217.0,,1.0,21.58,0.017009,0.434228,7.0,1,1,1,1,1,1,,,,,,,,,,,
